state_name,pincode,transaction_count,transaction_amount,trans_year,quarter
Jammu & Kashmir,182101,2835813,3731874606.0,2024,3
Jammu & Kashmir,180001,2218801,2676962649.0,2024,3
Jammu & Kashmir,193222,2182980,2592953422.0,2024,3
Jammu & Kashmir,193201,2146787,2294050949.0,2024,3
Jammu & Kashmir,180004,2123879,2775839376.0,2024,3
Jammu & Kashmir,192101,1992613,2236490310.0,2024,3
Jammu & Kashmir,191111,1980808,2492923704.0,2024,3
Jammu & Kashmir,192303,3404385,3900004322.0,2024,4
Jammu & Kashmir,190001,3403984,4826330124.0,2024,4
Jammu & Kashmir,192231,3175499,3658290250.0,2024,4
Jammu & Kashmir,182101,3026807,4067105068.0,2024,4
Jammu & Kashmir,180001,2534361,3098509180.0,2024,4
Jammu & Kashmir,193201,2469432,3185707851.0,2024,4
Jammu & Kashmir,180004,2337162,3120709855.0,2024,4
Jammu & Kashmir,193222,2308982,2902058961.0,2024,4
Jammu & Kashmir,192301,2130300,2421124855.0,2024,4
Jammu & Kashmir,192101,2011348,2394692883.0,2024,4
Jharkhand,834001,125360,139139278.121471,2018,1
Jharkhand,827013,57546,48537151.985358894,2018,1
Jharkhand,826001,49432,53720435.504938565,2018,1
Jharkhand,831001,41125,62441806.8544883,2018,1
Jharkhand,825303,34352,25656383.65615274,2018,1
Jharkhand,826004,29268,29084485.742931765,2018,1
Jharkhand,832108,27730,26303114.335811157,2018,1
Jharkhand,834002,24215,35724855.86118187,2018,1
Jharkhand,825301,23465,25454967.293731593,2018,1
Jharkhand,825409,23439,27804497.684973005,2018,1
Jharkhand,834001,165051,252503106.81792527,2018,2
Jharkhand,827013,91101,90206110.84753042,2018,2
Jharkhand,826001,75893,96043640.68396436,2018,2
Jharkhand,831001,57314,102812131.04441448,2018,2
Jharkhand,825303,53527,57632759.8731135,2018,2
Jharkhand,828401,43196,25377129.54986479,2018,2
Jharkhand,832108,42659,49798833.03464991,2018,2
Jharkhand,828109,36324,31048880.3980384,2018,2
Jharkhand,826004,35288,45588464.73646793,2018,2
Jharkhand,834002,34715,69658980.3996676,2018,2
Jharkhand,834001,395656,455441043.01574004,2018,3
Jharkhand,828401,343834,174757494.0242589,2018,3
Jharkhand,827013,339697,232947799.0510344,2018,3
Jharkhand,826001,227981,204300707.81771737,2018,3
Jharkhand,825303,198024,140638091.387722,2018,3
Jharkhand,827010,174628,93017517.87773523,2018,3
Jharkhand,828109,153911,92687765.62518722,2018,3
Jharkhand,829301,112944,58386877.31912252,2018,3
Jharkhand,831001,108386,161258189.7069888,2018,3
Jharkhand,826004,104108,86532069.64978154,2018,3
Jharkhand,834001,348349,549885848.9143571,2018,4
Jharkhand,827013,182737,188617481.42832744,2018,4
Jharkhand,826001,150456,202947498.42070013,2018,4
Jharkhand,825303,115376,123262669.91042563,2018,4
Jharkhand,831001,107187,206580252.28405997,2018,4
Jharkhand,832108,86856,111635732.5456647,2018,4
Jharkhand,828109,83548,68450884.26618528,2018,4
Jharkhand,828401,77061,50307891.24868138,2018,4
Jharkhand,826004,75018,101221881.54326518,2018,4
Jharkhand,831004,64105,87797012.44981839,2018,4
Jharkhand,834001,1033623,1593049145.6705914,2019,1
Jharkhand,827013,266852,213391146.22175455,2019,1
Jharkhand,826001,194000,249296513.4803657,2019,1
Jharkhand,831001,193688,291336026.7266196,2019,1
Jharkhand,825303,184890,163802790.70871252,2019,1
Jharkhand,832108,139446,139253285.52109092,2019,1
Jharkhand,826004,134340,145218057.47936624,2019,1
Jharkhand,831004,99802,108760743.70664547,2019,1
Jharkhand,834002,95811,176790944.6177314,2019,1
Jharkhand,828109,95753,78247215.32820633,2019,1
Jharkhand,834001,2156092,4112638389.4362826,2019,2
Jharkhand,831001,259219,449587346.66985536,2019,2
Jharkhand,827013,210083,255088187.83244878,2019,2
Jharkhand,826001,194741,303927492.4133067,2019,2
Jharkhand,826004,157067,221884551.85193604,2019,2
Jharkhand,825303,141181,179795133.6808701,2019,2
Jharkhand,834002,111854,211677762.61098135,2019,2
Jharkhand,832108,110754,145833132.88597313,2019,2
Jharkhand,825301,101088,208417248.79470348,2019,2
Jharkhand,834005,90443,160856197.27252907,2019,2
Jharkhand,834001,2468695,4848802245.9592495,2019,3
Jharkhand,831001,353409,566903758.8369503,2019,3
Jharkhand,827013,323880,280843070.46972966,2019,3
Jharkhand,826001,314958,368503882.05929226,2019,3
Jharkhand,826004,233492,259999676.92959213,2019,3
Jharkhand,825303,206521,211629033.97895038,2019,3
Jharkhand,827001,172552,129067546.96325389,2019,3
Jharkhand,834002,167314,253541437.81503046,2019,3
Jharkhand,825301,164512,252469049.9184619,2019,3
Jharkhand,832108,158442,171032011.65468898,2019,3
Jharkhand,834001,2954288,5537967680.060485,2019,4
Jharkhand,831001,463724,771147021.74243,2019,4
Jharkhand,827013,439549,385195602.12045085,2019,4
Jharkhand,834002,409518,780576980.0230916,2019,4
Jharkhand,826001,390500,498784461.16377723,2019,4
Jharkhand,826004,288248,328719233.3835399,2019,4
Jharkhand,825303,263115,271265177.4911297,2019,4
Jharkhand,828401,241186,100428858.96953729,2019,4
Jharkhand,828109,219422,148052846.26330936,2019,4
Jharkhand,827001,191615,170601283.4653363,2019,4
Jharkhand,834002,2341295,6496638163.697522,2020,1
Jharkhand,834001,984086,1278397919.6080205,2020,1
Jharkhand,831001,537740,1097452900.488239,2020,1
Jharkhand,826001,367722,552239489.6794928,2020,1
Jharkhand,827013,358246,433155077.9221264,2020,1
Jharkhand,825303,235426,320915067.70733273,2020,1
Jharkhand,826004,231208,192728913.800782,2020,1
Jharkhand,832108,200542,242120467.8668748,2020,1
Jharkhand,834008,185121,252873365.92831826,2020,1
Jharkhand,825301,183634,347222714.50505704,2020,1
Jharkhand,834002,2306485,6739752467.112598,2020,2
Jharkhand,834001,525562,772689621.4535962,2020,2
Jharkhand,827013,371039,462524629.7121465,2020,2
Jharkhand,826001,348835,569802743.387525,2020,2
Jharkhand,831001,344476,720196541.0851998,2020,2
Jharkhand,832108,195125,230043241.7155472,2020,2
Jharkhand,822114,179065,491807040.0791578,2020,2
Jharkhand,832107,177366,224181846.92257702,2020,2
Jharkhand,825301,167921,304903293.337004,2020,2
Jharkhand,825409,164760,340928295.7467696,2020,2
Jharkhand,834002,2416834,6065980835.029514,2020,3
Jharkhand,834001,983180,1601403833.4521763,2020,3
Jharkhand,827013,540348,748726348.8297192,2020,3
Jharkhand,826001,520403,881270641.9687535,2020,3
Jharkhand,831001,481577,826910947.8144104,2020,3
Jharkhand,815301,394471,1011162044.2919981,2020,3
Jharkhand,825301,301516,606770076.6215037,2020,3
Jharkhand,825303,290318,458480164.11207736,2020,3
Jharkhand,832108,281834,378479085.4123366,2020,3
Jharkhand,827001,259312,301153798.7433195,2020,3
Jharkhand,834002,2410765,5645319200.327383,2020,4
Jharkhand,834001,1798286,2751705021.907586,2020,4
Jharkhand,826001,817105,1346441115.432748,2020,4
Jharkhand,827013,804258,1143259430.7923534,2020,4
Jharkhand,831001,794413,1237733867.390342,2020,4
Jharkhand,825303,541108,760454234.6492018,2020,4
Jharkhand,825301,505448,1000441085.5538771,2020,4
Jharkhand,815301,443855,1062439336.3128815,2020,4
Jharkhand,834008,417308,619131947.6352525,2020,4
Jharkhand,832108,416258,557397266.3876445,2020,4
Jharkhand,834002,4748302,9528083108.148243,2021,1
Jharkhand,834001,2319059,3161771465.3376336,2021,1
Jharkhand,831001,940084,1441374566.4786723,2021,1
Jharkhand,826001,904199,1436946211.5880153,2021,1
Jharkhand,827013,829325,1162327864.3674557,2021,1
Jharkhand,815301,778819,1646862083.7614102,2021,1
Jharkhand,825303,731227,903818484.9975609,2021,1
Jharkhand,825301,634626,1234786844.7351239,2021,1
Jharkhand,834008,497325,656495260.3751132,2021,1
Jharkhand,834009,457824,703537482.7878275,2021,1
Jharkhand,834002,6074624,12331306070.157408,2021,2
Jharkhand,834001,1739108,2772455160.519269,2021,2
Jharkhand,815301,1043027,2211543591.435581,2021,2
Jharkhand,827013,1023391,1478922178.1403823,2021,2
Jharkhand,826001,950238,1607463909.5013304,2021,2
Jharkhand,831001,821075,1365566903.348643,2021,2
Jharkhand,825301,697579,1425981927.862608,2021,2
Jharkhand,825409,569309,1281410681.879605,2021,2
Jharkhand,825303,552652,860370048.2595618,2021,2
Jharkhand,835210,510917,1109504629.8057477,2021,2
Jharkhand,834002,7423091,13117507683.796112,2021,3
Jharkhand,834001,3381709,4717456144.851285,2021,3
Jharkhand,826001,1414105,2247323730.904105,2021,3
Jharkhand,831001,1382496,2091289954.6969118,2021,3
Jharkhand,827013,1336768,1833813009.5617697,2021,3
Jharkhand,815301,1283250,2333920802.65495,2021,3
Jharkhand,825303,1123232,1327093233.9232886,2021,3
Jharkhand,825301,1051945,1876646782.779107,2021,3
Jharkhand,834008,780716,1049732216.3184835,2021,3
Jharkhand,825409,776797,1485598646.808844,2021,3
Jharkhand,834002,9752077,17148684727.654903,2021,4
Jharkhand,834001,4806102,6482492760.974901,2021,4
Jharkhand,827013,2096382,2482980012.9612846,2021,4
Jharkhand,826001,1842677,3002058860.3082023,2021,4
Jharkhand,831001,1828298,2765375814.8213553,2021,4
Jharkhand,815301,1720563,3105668102.022985,2021,4
Jharkhand,825303,1683513,1853167072.8467283,2021,4
Jharkhand,825301,1349433,2419315412.476519,2021,4
Jharkhand,834008,1072422,1426796901.6100783,2021,4
Jharkhand,825409,1050306,2005756136.186884,2021,4
Jharkhand,834002,11376332,20223157755.97808,2022,1
Jharkhand,834001,5377205,7144402174.588897,2022,1
Jharkhand,826001,2101103,3347939707.548132,2022,1
Jharkhand,831001,2050782,3080956142.7310486,2022,1
Jharkhand,827013,2044863,2750289903.551509,2022,1
Jharkhand,815301,1973635,3554679936.919263,2022,1
Jharkhand,825303,1790283,2080200779.250644,2022,1
Jharkhand,825301,1515302,2745857514.686514,2022,1
Jharkhand,825409,1252327,2384141150.0169344,2022,1
Jharkhand,834008,1132904,1530482069.3943493,2022,1
Jharkhand,834002,12938740,22174889736.57439,2022,2
Jharkhand,834001,6632465,8399189444.219387,2022,2
Jharkhand,827013,2561676,3300268274.9432673,2022,2
Jharkhand,815301,2531591,4457163812.903605,2022,2
Jharkhand,826001,2499140,3987626882.309834,2022,2
Jharkhand,831001,2410712,3556151859.513874,2022,2
Jharkhand,825303,2166528,2474561388.8146076,2022,2
Jharkhand,825301,1892661,3360707101.8218894,2022,2
Jharkhand,825409,1536189,2935847117.199618,2022,2
Jharkhand,822114,1375896,3047533180.3486857,2022,2
Jharkhand,834002,17317756,27845499632.416027,2022,3
Jharkhand,831001,10298841,15588082766.452309,2022,3
Jharkhand,834001,7054214,8487107966.50626,2022,3
Jharkhand,826001,3592994,5867382961.632152,2022,3
Jharkhand,825303,2514161,2471705471.9011097,2022,3
Jharkhand,827013,2278431,3079872973.8691835,2022,3
Jharkhand,825301,1971015,3140589072.50436,2022,3
Jharkhand,825409,1527190,2606740158.642652,2022,3
Jharkhand,834008,1443424,1793159485.8633087,2022,3
Jharkhand,834009,1416655,1889638491.1047912,2022,3
Jharkhand,834002,16787757,28821542216.71707,2022,4
Jharkhand,831001,14677516,23117180248.960854,2022,4
Jharkhand,834001,7794568,9503906193.66227,2022,4
Jharkhand,826001,6696711,11091799855.14023,2022,4
Jharkhand,827003,2942273,4553917226.5255165,2022,4
Jharkhand,825303,2656231,2725286416.4182014,2022,4
Jharkhand,827013,2592430,3505131452.783032,2022,4
Jharkhand,825301,2588472,4188512283.0629396,2022,4
Jharkhand,825409,1771542,3075064688.494519,2022,4
Jharkhand,825401,1750451,3096506942.3167577,2022,4
Jharkhand,834001,13240591,15389935423.0,2023,1
Jharkhand,826001,4666803,6972308919.0,2023,1
Jharkhand,827013,4472458,5892067627.0,2023,1
Jharkhand,825303,4302945,4525730711.0,2023,1
Jharkhand,831001,4093937,5089003305.0,2023,1
Jharkhand,825301,3112543,4944644491.0,2023,1
Jharkhand,834002,3029972,4073715757.0,2023,1
Jharkhand,825409,3020582,5239912616.0,2023,1
Jharkhand,822114,3008763,5680196945.0,2023,1
Jharkhand,834008,2838709,3442022031.0,2023,1
Jharkhand,834001,15529072,17698037091.0,2023,2
Jharkhand,826001,5416916,7775068568.0,2023,2
Jharkhand,825303,5017254,5158370296.0,2023,2
Jharkhand,827013,4762751,6471572800.0,2023,2
Jharkhand,831001,4643072,5597163899.0,2023,2
Jharkhand,825301,3719436,5639027294.0,2023,2
Jharkhand,834002,3651437,4701352920.0,2023,2
Jharkhand,822114,3645655,6568033698.0,2023,2
Jharkhand,825409,3639244,6112628610.0,2023,2
Jharkhand,834008,3365253,3941416095.0,2023,2
Jharkhand,834001,17805700,18592742545.0,2023,3
Jharkhand,825303,6174515,5447989112.0,2023,3
Jharkhand,826001,6097802,8187318370.0,2023,3
Jharkhand,831001,5361491,6020167491.0,2023,3
Jharkhand,827013,5211884,6453777345.0,2023,3
Jharkhand,825301,4203859,5650396327.0,2023,3
Jharkhand,834002,4073443,4985648014.0,2023,3
Jharkhand,825409,4057214,5977439576.0,2023,3
Jharkhand,822114,3867546,6064122756.0,2023,3
Jharkhand,834009,3823394,4437747668.0,2023,3
Jharkhand,834001,19388108,21171002577.0,2023,4
Jharkhand,826001,7008587,9631426428.0,2023,4
Jharkhand,825303,6693203,6245115278.0,2023,4
Jharkhand,831001,6220897,7064861502.0,2023,4
Jharkhand,827013,6025082,7594126765.0,2023,4
Jharkhand,825301,4864691,6773031256.0,2023,4
Jharkhand,825409,4829042,7221103066.0,2023,4
Jharkhand,822114,4806942,7410759517.0,2023,4
Jharkhand,834002,4482479,5507657287.0,2023,4
Jharkhand,834009,4184050,4844872311.0,2023,4
Jharkhand,834001,20757079,22133809210.0,2024,1
Jharkhand,826001,7806264,10249108608.0,2024,1
Jharkhand,825303,7353824,7121627320.0,2024,1
Jharkhand,827013,6659714,7990035325.0,2024,1
Jharkhand,831001,6464107,7206814306.0,2024,1
Jharkhand,822114,5888316,9087298331.0,2024,1
Jharkhand,825409,5658861,8403849165.0,2024,1
Jharkhand,825301,5281903,7344274997.0,2024,1
Jharkhand,834002,4729919,5739933856.0,2024,1
Jharkhand,834008,4575000,4979431324.0,2024,1
Jharkhand,834001,23529397,23907092192.0,2024,2
Jharkhand,826001,8916283,11107538077.0,2024,2
Jharkhand,825303,8337767,7738606330.0,2024,2
Jharkhand,827013,7511777,8758289153.0,2024,2
Jharkhand,831001,7058879,7467777895.0,2024,2
Jharkhand,822114,6901550,9936721407.0,2024,2
Jharkhand,825409,6514168,9293819203.0,2024,2
Jharkhand,825301,6142329,8070555534.0,2024,2
Jharkhand,834002,5489968,6256985095.0,2024,2
Jharkhand,834009,5239209,5648222900.0,2024,2
Jharkhand,834001,31702222,31928362304.0,2024,3
Jharkhand,825301,10559366,13829749281.0,2024,3
Jharkhand,826001,10002314,12196018491.0,2024,3
Jharkhand,831001,7983568,8229872519.0,2024,3
Jharkhand,827013,7790992,8743276073.0,2024,3
Jharkhand,814112,7709230,8899539953.0,2024,3
Jharkhand,831012,7557308,8619491154.0,2024,3
Jharkhand,822114,7109485,9331501263.0,2024,3
Jharkhand,834002,7053486,7816020235.0,2024,3
Jharkhand,825303,6855207,5162868057.0,2024,3
Jharkhand,834001,34124071,35430069875.0,2024,4
Jharkhand,825301,11372761,15272436013.0,2024,4
Jharkhand,826001,11276639,13722995646.0,2024,4
Jharkhand,831001,9087953,9310355189.0,2024,4
Jharkhand,827013,8862347,10031564991.0,2024,4
Jharkhand,831012,8434121,9639002944.0,2024,4
Jharkhand,822114,8077244,10972724612.0,2024,4
Jharkhand,834002,7711265,8525577777.0,2024,4
Jharkhand,825409,7453337,9930140273.0,2024,4
Jharkhand,834009,7115431,7713745799.0,2024,4
Karnataka,560001,2917356,4684262246.184547,2018,1
Karnataka,560068,362706,517677057.86159337,2018,1
Karnataka,560037,285971,505502944.62397766,2018,1
Karnataka,560100,216112,313751577.2202337,2018,1
Karnataka,560103,194991,433601701.3311665,2018,1
Karnataka,560076,185348,339888598.93014956,2018,1
Karnataka,560078,177653,311801098.08518976,2018,1
Karnataka,560066,161926,331471792.1559178,2018,1
Karnataka,560034,125066,211942588.54335254,2018,1
Karnataka,560058,122739,200843823.10135797,2018,1
Karnataka,560001,3777086,7545089760.607167,2018,2
Karnataka,560068,520234,887829143.306853,2018,2
Karnataka,560037,421509,807230105.67025,2018,2
Karnataka,560100,316077,538127075.6249135,2018,2
Karnataka,560103,298756,686735856.9271663,2018,2
Karnataka,560076,283475,555072082.6806135,2018,2
Karnataka,560078,262783,526871215.61418325,2018,2
Karnataka,560066,252876,526873201.8715124,2018,2
Karnataka,560058,190396,382329351.2032846,2018,2
Karnataka,560034,187810,320838990.2179973,2018,2
Karnataka,560001,5764203,10161197002.295376,2018,3
Karnataka,560068,825896,1276094702.3941145,2018,3
Karnataka,560037,726768,1137259397.2844858,2018,3
Karnataka,560100,538466,787462263.640522,2018,3
Karnataka,560103,480447,949440422.3096995,2018,3
Karnataka,560066,438490,747081243.561017,2018,3
Karnataka,560076,437419,783354840.8977767,2018,3
Karnataka,560078,390272,747465156.54727,2018,3
Karnataka,560034,326118,455897189.4330118,2018,3
Karnataka,560048,309694,553326710.5800511,2018,3
Karnataka,560001,7725284,14030425393.295612,2018,4
Karnataka,560068,1630650,1941175277.1858852,2018,4
Karnataka,560037,1489575,1699187256.2665832,2018,4
Karnataka,560100,1092123,1185289351.769251,2018,4
Karnataka,560103,980474,1385772770.3236568,2018,4
Karnataka,560076,880661,1195547863.4124563,2018,4
Karnataka,560066,854635,1144927861.3646388,2018,4
Karnataka,560078,754655,1108535043.02512,2018,4
Karnataka,560034,629029,640069192.6247402,2018,4
Karnataka,560048,602421,846751442.114335,2018,4
Karnataka,560001,16241340,23597361226.512825,2019,1
Karnataka,560068,3091833,3063115136.8351393,2019,1
Karnataka,560037,2881073,2759611074.196853,2019,1
Karnataka,560100,2186168,1965702558.1231914,2019,1
Karnataka,560103,1956031,2178181821.6100526,2019,1
Karnataka,560066,1762996,1849235559.1404402,2019,1
Karnataka,560076,1717311,1878507848.0200615,2019,1
Karnataka,560078,1433092,1764064522.5131779,2019,1
Karnataka,560048,1220473,1387467815.17579,2019,1
Karnataka,560043,1087360,1413003654.074266,2019,1
Karnataka,560001,27169035,40026681539.0066,2019,2
Karnataka,560068,3899947,3782701576.6096516,2019,2
Karnataka,560037,3726533,3420453781.182145,2019,2
Karnataka,560100,2898263,2405067634.7114296,2019,2
Karnataka,560103,2324181,2493653039.789679,2019,2
Karnataka,560076,2267844,2322286985.3478093,2019,2
Karnataka,560066,2160674,2196445237.554137,2019,2
Karnataka,560078,1905438,2243475624.9503236,2019,2
Karnataka,560048,1435934,1615758436.429912,2019,2
Karnataka,560043,1423064,1805129275.7098706,2019,2
Karnataka,560001,34182229,49823702321.09828,2019,3
Karnataka,560068,5947189,5128381819.22648,2019,3
Karnataka,560037,5618911,4687491199.047718,2019,3
Karnataka,560100,4354779,3243709763.82842,2019,3
Karnataka,560076,3695866,3236597179.6474953,2019,3
Karnataka,560103,3666274,3415532566.145389,2019,3
Karnataka,560066,3515277,3076214547.465382,2019,3
Karnataka,560078,3061845,3052095452.831073,2019,3
Karnataka,560043,2368849,2524949963.0143013,2019,3
Karnataka,560048,2322786,2197559957.469263,2019,3
Karnataka,560001,48600127,67204107791.7798,2019,4
Karnataka,560068,7900010,6656358496.856865,2019,4
Karnataka,560037,7262363,5957470699.497891,2019,4
Karnataka,560100,5715071,4180543682.137229,2019,4
Karnataka,560076,4874891,4166592351.03039,2019,4
Karnataka,560103,4782743,4221264328.1047115,2019,4
Karnataka,560066,4591973,3850220029.48918,2019,4
Karnataka,560078,4152231,4053813623.1744967,2019,4
Karnataka,560043,3212130,3324316259.4523993,2019,4
Karnataka,560048,3079311,2770576479.680187,2019,4
Karnataka,560001,57330889,81134886975.52737,2020,1
Karnataka,560068,8405450,7535415165.4156,2020,1
Karnataka,560037,7465398,6691101930.332184,2020,1
Karnataka,560100,5915500,4655314993.588518,2020,1
Karnataka,560076,5236440,4714075798.715652,2020,1
Karnataka,560103,5083664,4577206344.933306,2020,1
Karnataka,560066,4764049,4263466183.7803307,2020,1
Karnataka,560078,4471072,4598592058.920128,2020,1
Karnataka,560043,3603586,3828096750.8862906,2020,1
Karnataka,560048,3269181,3036342839.9664307,2020,1
Karnataka,560001,38973791,66590268182.41567,2020,2
Karnataka,560068,5219518,5289290543.736636,2020,2
Karnataka,560037,3913533,3971738432.8637066,2020,2
Karnataka,560076,3436124,3478334908.19147,2020,2
Karnataka,560100,3088811,2868440309.849668,2020,2
Karnataka,560078,2993252,3422857621.4173446,2020,2
Karnataka,560066,2403434,2548374507.201984,2020,2
Karnataka,560043,2338058,2755025955.0031548,2020,2
Karnataka,560091,2199155,2935278568.13928,2020,2
Karnataka,560067,2196048,2369904870.0520215,2020,2
Karnataka,560001,56516908,95602796543.47356,2020,3
Karnataka,560068,7054454,7600500787.564055,2020,3
Karnataka,560076,4524287,4895054054.037458,2020,3
Karnataka,560078,4289114,5196728182.23589,2020,3
Karnataka,560037,4264534,4558580044.307885,2020,3
Karnataka,560100,4135171,4019712974.9860735,2020,3
Karnataka,560043,3420296,4217249449.3559895,2020,3
Karnataka,560091,3368396,4889720050.386913,2020,3
Karnataka,560058,3252549,4506054757.8201065,2020,3
Karnataka,560064,3067497,4089464596.7782416,2020,3
Karnataka,560001,56310863,93518053649.26508,2020,4
Karnataka,560068,10785785,11322501094.514175,2020,4
Karnataka,560076,7038825,7393915831.43293,2020,4
Karnataka,560078,6889794,8166543231.703449,2020,4
Karnataka,560100,6276214,5910766755.672085,2020,4
Karnataka,560037,6123495,6326770347.039359,2020,4
Karnataka,560043,5727108,6727622944.551029,2020,4
Karnataka,560091,5177157,7541528486.787478,2020,4
Karnataka,560058,5175484,7030710384.586107,2020,4
Karnataka,560064,4855035,6333062815.600198,2020,4
Karnataka,560001,111898471,154275126291.57782,2021,1
Karnataka,560068,12064288,12242363901.28056,2021,1
Karnataka,560076,8039229,8082595491.720546,2021,1
Karnataka,560078,7802876,8722484146.764801,2021,1
Karnataka,560037,7275346,7300677514.802685,2021,1
Karnataka,560100,6853014,6229275890.411031,2021,1
Karnataka,560043,6346882,7222768676.872352,2021,1
Karnataka,560091,5772520,7981648746.172419,2021,1
Karnataka,560064,5662067,6836955396.193855,2021,1
Karnataka,560058,5642004,7346427540.610056,2021,1
Karnataka,560001,123224371,183498284704.33478,2021,2
Karnataka,560068,10085408,11339602290.459164,2021,2
Karnataka,560076,6656017,7602100083.517555,2021,2
Karnataka,560078,6608856,8211710743.90263,2021,2
Karnataka,560037,5877545,6739551217.132662,2021,2
Karnataka,560100,5812440,5937927316.85524,2021,2
Karnataka,577006,5607333,10946396613.609468,2021,2
Karnataka,560043,5527079,6801316218.629841,2021,2
Karnataka,560091,5308121,7850450555.737431,2021,2
Karnataka,575006,5093065,10214095740.816475,2021,2
Karnataka,560001,171396431,241306340924.0064,2021,3
Karnataka,560068,14623854,16040642648.22071,2021,3
Karnataka,560078,9785218,11904916257.160776,2021,3
Karnataka,560076,9738793,10772233047.8478,2021,3
Karnataka,577006,8416485,15260316851.510262,2021,3
Karnataka,560100,8244539,8261052882.907836,2021,3
Karnataka,560037,8234529,9148018524.709347,2021,3
Karnataka,560043,8192016,10085028861.728535,2021,3
Karnataka,560058,7799936,10366833170.779675,2021,3
Karnataka,560091,7775322,11513592826.30002,2021,3
Karnataka,560001,206723470,283864051273.69073,2021,4
Karnataka,560068,18049591,19727739202.388454,2021,4
Karnataka,560076,12077917,13225374279.249357,2021,4
Karnataka,560078,11877575,14356401868.363028,2021,4
Karnataka,560037,10606419,12040506513.322227,2021,4
Karnataka,577006,10431197,18089444566.744785,2021,4
Karnataka,560043,10107378,12313741336.16619,2021,4
Karnataka,560100,9822558,10002413900.004595,2021,4
Karnataka,560058,9596609,12429055311.597095,2021,4
Karnataka,560091,9578828,13979225085.142822,2021,4
Karnataka,560001,224793308,308663371704.6546,2022,1
Karnataka,560068,20226669,22210300733.91461,2022,1
Karnataka,560076,13452682,14741542800.453161,2022,1
Karnataka,560078,13374224,16036043456.390444,2022,1
Karnataka,560037,11931962,13678730160.975933,2022,1
Karnataka,577006,11370123,19174843770.63567,2022,1
Karnataka,560043,11337710,13842727969.772015,2022,1
Karnataka,560058,10935539,14153604946.043581,2022,1
Karnataka,560091,10867507,15929339299.049034,2022,1
Karnataka,560100,10730328,11096723262.099945,2022,1
Karnataka,560001,271515853,367011500113.69904,2022,2
Karnataka,560068,24820949,27340065996.238598,2022,2
Karnataka,560037,17245624,20035875369.7892,2022,2
Karnataka,560076,16326880,18187152010.011505,2022,2
Karnataka,560078,15927103,19248644500.372673,2022,2
Karnataka,577006,14838722,23612509576.632107,2022,2
Karnataka,560043,13973514,17318945670.03331,2022,2
Karnataka,560100,13480485,14103989322.078636,2022,2
Karnataka,560058,12489370,16135291370.066357,2022,2
Karnataka,560091,12456422,18244954853.62682,2022,2
Karnataka,560027,160449902,217879670192.8064,2022,3
Karnataka,560001,43509658,59429627681.560135,2022,3
Karnataka,560068,26365682,28299556541.091118,2022,3
Karnataka,560037,19914683,22771848870.813103,2022,3
Karnataka,560076,17191585,18730781382.754765,2022,3
Karnataka,560078,16244679,19221979640.676033,2022,3
Karnataka,560043,14857948,18022775798.94892,2022,3
Karnataka,560100,14586151,14952745407.906017,2022,3
Karnataka,560058,12782193,15971693143.784006,2022,3
Karnataka,560091,12694300,17996548092.81006,2022,3
Karnataka,560027,290033166,383980424744.5664,2022,4
Karnataka,560068,28204959,29734037876.806923,2022,4
Karnataka,560037,21492132,24055964066.38382,2022,4
Karnataka,560076,18404903,19635399142.967796,2022,4
Karnataka,560078,17422425,20350512916.46483,2022,4
Karnataka,560043,16004053,19008365237.763973,2022,4
Karnataka,560100,15780250,15956292735.72114,2022,4
Karnataka,560066,13776420,14957685572.866879,2022,4
Karnataka,560064,13758871,17247779515.67107,2022,4
Karnataka,560058,13689115,16826143194.410742,2022,4
Karnataka,560068,48544078,49093973079.0,2023,1
Karnataka,560037,36487467,39147776972.0,2023,1
Karnataka,560076,31427375,31972479780.0,2023,1
Karnataka,560078,30074920,33530112337.0,2023,1
Karnataka,560100,27670041,26852310085.0,2023,1
Karnataka,560043,27613832,31447437376.0,2023,1
Karnataka,560066,24179923,25363777237.0,2023,1
Karnataka,560058,23602099,27651995187.0,2023,1
Karnataka,560091,23438848,31516415369.0,2023,1
Karnataka,560064,23358867,27955641778.0,2023,1
Karnataka,560068,54020876,54852308815.0,2023,2
Karnataka,560037,41049027,45095955882.0,2023,2
Karnataka,560076,34380780,35810435341.0,2023,2
Karnataka,560078,33172774,37560041959.0,2023,2
Karnataka,560100,31610913,30713650869.0,2023,2
Karnataka,560043,30642802,35503615061.0,2023,2
Karnataka,560066,27415672,29330142150.0,2023,2
Karnataka,560103,26178394,25330689008.0,2023,2
Karnataka,560064,26080542,31716840995.0,2023,2
Karnataka,560091,26009756,35041972735.0,2023,2
Karnataka,560068,62632584,61263877641.0,2023,3
Karnataka,560037,45865518,49216757881.0,2023,3
Karnataka,560076,39572187,39693662048.0,2023,3
Karnataka,560078,38275825,41125711463.0,2023,3
Karnataka,560100,36711660,34628577402.0,2023,3
Karnataka,560043,35299357,39380144641.0,2023,3
Karnataka,560066,31285250,32665312803.0,2023,3
Karnataka,560091,30154669,38221183631.0,2023,3
Karnataka,560064,29946359,35212622664.0,2023,3
Karnataka,560058,29881791,32945427292.0,2023,3
Karnataka,560068,63713816,62360639499.0,2023,4
Karnataka,560037,43844472,47520783905.0,2023,4
Karnataka,560076,40062218,40406677455.0,2023,4
Karnataka,560078,39399547,42452583912.0,2023,4
Karnataka,560100,37641570,35551238822.0,2023,4
